content,keyword,label
"웅천 환경대책위 오염유발 반대
보령시 웅천읍 소재 (주)보령화성산업 일반사업장폐기물 매립장에 대한 지정폐기물 반입여부를 놓고 논란을 빚고 있다.
웅천읍 환경대책위원회에 따르면 서울대 환경대학원 부속 환경계획 연구소가 매립장에서 5개소에 대해 지하 3m간격으로 15m까지 25개의 시료를 채취해 지정 폐기물 10개 항목을 검사(총 2백50개 시료)한 결과 ..","['지정폐기물', '매립장', '서울대', '폐기물', '연구소', '웅천읍', '구리', '보령시', '웅천', '시험결과', '위원회', '업체측', '환경대책위원회', '保寧閔泳似', '15m', '유해성', '허용기준치', '용출기준', '환경오염', '2백', '보령화성산업', '환경단체', '추가회신', '5개소', '대책위', '추가질의', '사업장', '대학원', '분석결과']",1
오염배출업소 단속 금강환경관리청은 연말 휴무 등을 통해 발생할 수 있는 환경오염사고예방을 위해 30일부터 다음달 4일까지를 오염물질 배출사업장 특별감시 활동기간으로 정하고 집중단속을 벌이기로 했다. 금강환경청은 이 기간 유독물을 취급해 환경사고가 일어나기 쉬운 사업장을 대상으로 오염물질 미처리 방류 등을 중점 감시할 계획이다.,"['사업장', '금강환경관리청', '환경오염사고예방', '환경사고', '관리청', '유독물', '환경오염', '집중단속', '금강환경', '금강환경청', '단속', '오염', '감시', '기간', '사고', '배출', '물질', '방류', '휴무', '발생', '연말', '취급', '환경', '예방', '활동', '중점', '특별', '집중', '대상', '업소', '계획']",1
"[웅천매립장]지정폐기물 반입 논란시료채취 검사결과 허용치이상 구리 검출대책위, 환경오염유발 추가조성 주민반대【保寧】보령시 웅천읍 (주)보령 화성산업 일반사업장 폐기물 매립장에 대한 지정폐기물 반입여부를 놓고 논란을 빚고 있다. 웅천읍 환경대책위원회에 따르면 서울대 환경대학원 부속환경계획연구소가 매립장에서 5개소에 대해 지하 3m 간격으로 15m까지 25..","['지정폐기물', '매립장', '서울대', '구리', '웅천읍', '폐기물', '시험결과', '화성산업', '연구소', '2만', '주민반대', '환경오염', '위원회', '환경대책위원회', '환경단체', '柳海俊', '보령화성산업측', '15m', '대립양상', '유해성', '保寧', '부속환경계획연구소']",1
"강원 中企대상 선정 현대특수사료 환경부장관 표창 수상【江陵】올해 강원도민일보와 강원도가 공동주최한 제 4회 강원중소기업 대상 시상식에서 영예의 대상을 수상한 강릉 현대특수사료(주)가 중소기업 대상 수상을 계기로 연말 환경부장관 표창 수상 업체로 다시 선정됐다. 환경부는 29일 현대특수사료가 고성에서 영덕까지 동해안에서 발생하는 수산폐기물을 재활용, 환경..","['현대특수사료', '강릉시', '환경부', '동해안', '중소기업', '수산폐기물', '沈起燮', '시상식', '강원', '수산물', '모전리', '현대', '악취제거', '공동주최', '강원도', '920만', '일거양득', '崔東烈', '강원도민일보', '용어분', '환경오염', '재활용', '崔泳俊', '양식용어분', '漁紛', '영덕', '江陵']",1
"경기침체 및 주식시장 붕괴,수익모델 부재 등으로 기술 기반 없는 닷컴 기업들이 혹독한 겨울을 나고 있는 가운데 든든한 기술력을 바탕으로 해외시장 공략에 박차를 가하고 있는 알짜 벤처기업이 늘고 있다 29일 업계에 따르면 휴맥스 세인전자 등 탄탄한 기술력을 자랑하는 벤처기업과 바이오 및 환경벤처들은 일찌감치 해외로 눈을 돌려 성과를 거두고 있다 
가정용 ..","['미국', '세인전자', '벤처기업', '중국', '수입상', '셋톱박스', '유럽', '연구소', '휴맥스', '아시아', '사료첨가제', '에코솔루션', '실리콘밸리', '환경오염', '1억', 'fda', '박정주']",1
"모유 다이옥신 검출에 대한 성명서 발표 및 시민캠페인생활양식 변화에 따른 유해환경 증가 피해에 대한 강의
유해물질 적정처리방안 시민 설문조사
아토피를 부르는 위험한 먹거리 국제토론회
두물머리 농장 방문
주소:서울 종로구 가회동 177의10
전화(02)743-4747
----------------------------------..","['서울', '다지모', '아이들', '토론회', '사무실', '우리와다음', '최숙경', '엄혜윤', '책임연구원', '한면희', '서강대', '두물머리', '성명서', '일상생활', '환경오염', '엄마들', '허수경', '김지연씨', '김석정', '김미란', '김지연', '김현숙', '위원장', '사진작가', '정화영']",1
"2001년을 앞두고 종교지도자들은 새로운 한해에 마음의 지표로 삼을 신년사를 발표했다. 다음은 신년사 요지.△정대 대한불교조계종 총무원장=새해에는 민족공동체를 복원하고자 했던 원대한 초심을 다시 살펴 우리의 역사와 삶에서 영원불멸의 이정표가 되게 하자. 뱀이 허물을 벗듯이 지역과 당파,탐욕을 벗어나 민족공동체의 새 역사를 창조해 나아가야 한다. 우선은 ..","['신년사', '총무원장', '남북통일', '공동체', '황선조', '하나님', '불교', '정대', '종교지도자들', '외국인', '원불교', '좌산', '김경식', '교구장', '한국기독교교회협의회', '정진석', '송종연', '각해', '민족공동체', '지도자', '종도사', '동방예의지국', '우리나라', '불행들', '피지배자', '길잡이', '21세기', '이정표', '지배자']",0
"▼송년특집 10대 가수 청백전 
10대 가수 수상자 김현정 박지윤 엄정화 유승준 이정현 'god'등과 신인상을 받은 '플라이 투 더 스카이' '샤크라'가 출연한다. 이들은 만화영화 주제곡 전주듣고 노래 알아맞히기, 개인기 대결, 감옥 스피드 퀴즈, 기차 깡통 쌓기 등의 대결을 펼친다. 
 
▼2000 MBC 연기대상 
신동호 아나운서와 탤런트 황수정의 ..","['god', 'ng', '신인상', '맹구', '주제곡', '개그맨', '청백전', '황수정', '환경오염', '박지윤', '명장면', '개인기', '지구촌', '이의정', '유오성', '류시원', '박시은', '아이들', '김명민', '이병진', '이정현', '심현섭', '빅스타', 'sbs']",0
"‘미군은 한국의 환경 법령을 존중한다.’ 한미주둔군지위협정(SOFA) 합의의사록에 삽입키로 한 환경조항이다. 두 나라는 또 공동 환경조사 실시, 환경관리 실적 평가 등의 내용을 담은 ‘특별 양해각서’도 곧 체결키로 했다. 
 정식 서명 절차를 남겨 두고 있지만 내용은 100% 확정됐다고 볼 수 있다. 세세한 자구(字句) 수정 여지도 별로 남아 있지 않다..","['환경오염', '미군', '독일', '미국', '위원회', '주한미군', '의사록', '환경조항', '한국', '경희대', '합의의사록', 'sofa', '피해자', '金明子', '김명자', '환경부장관', '타결점', '환경부', '字句', '영향력', '주둔군', '통보절차', '한미']",1
"한미주둔군지위협정(SOFA) 개정협상의 우리측 수석대표인 송민순(宋旻淳 사진)외교통상부 북미국장은 29일 SOFA개정에 대해 “내 스스로 납득할 수 없었다면 결코 (합의문에) 서명하지 않았을 것”이라고 잘라 말했다. 
 그는 ‘조기타결’이라는 정치적 목적 때문에 미측과 적당히 타협한 부분이 있지 않느냐는 질문에 “그런 식으로 협상했다면 이미 오래 전에 ..","['sofa', '송민순', '북미', '송국장', '개정협상', '만큼', '수석대표', '폴란드', '우스갯소리', '주둔군', '실효성', '한미', '커널', '환경오염', '조기타결', '합의문', '배상규정', '예인', '한미주둔군지위협정', '환경관리', '미측', '환경오염사고', '시민단체', '환경조항', '북미국', '북미국장', '宋旻淳', '외교부', '외교통상부', '북미과장', '미군', '통상부', '항공모함', '부북', '심의관', '주무과장']",0
"버려진 개와 고양이 등 동물 500여마리를 모아 키우는 경기 포천군 신북면 ‘애신의 집(운영자 이애신 65)’이 강원 철원지역으로 이전하는 문제를 놓고 논란이 일고 있다. 
 문제의 발단은 애신의 집측이 최근 철원군 근남면 잠곡2리 1만여평 부지에 개사육장 등을 조성하기 위해 농지 1000여평을 불법 전용한 사실이 밝혀지면서부터. 
 지난 23일 철원군..","['철원군', '애신', '강원', '근남면', '철원', '주민들', '사육장', '환경오염', '개사육장', '부동산', '네티즌들', '잠곡', '이애신', '청정지역', '포천군', '고양이들', '운영자', '원상회복', '신북면', '홈페이지', '마리', '집측', '동물', '지역', '주민', '고양이', '농지', '가지', '연일', '일대', '경기', '난항']",0
"대구시민들의 식수원인 대구 달성군 매곡취수장과 강정취수장 인근에 대규모 공단 조성이 추진되자 식수오염 가능성을 둘러싼 논란이 일고 있다. 
경북도와 칠곡군은 낙동강변인 칠곡군 왜관읍 낙산리와 금산리 일대 23여만평에 2004년까지 섬유 기계 금속 분야 제조업종을 중심으로 ‘왜관 제2지방공단’을 건설키로 하고 지구 지정을 할 계획이다. 
경북도는 공단 조..","['낙동강', '대구', '왜관', '칠곡군', '공단조성', '경북도', '식수원', '취수장', '류승원', '영남자연생태보호회', '매곡', '강정취수장', '환경오염', '금산리', '보호회', '영남', '왜관읍', '달성군', '대구지방환경관리청', '사전환경영향평가', '악성폐수', '오염도', '수질오염', '지하수', '사전환경']",1
"자취를 하다 보니 환경에 관심이 많아져 여기에 관련된 기사가 나오면 유심히 읽는다.
 환경친화 기업을 내용으로 한 27일자 33면 '틴틴 경제-틴틴 돋보기' 기사를 관심있게 읽었다.
 
 기사내용 중 '우유 한봉지를 버릴 때 그것을 희석시키기 위해서 물 1만5천배가 필요하다' 는 내용은 있었지만 우유를 어떻게 버려야 환경오염을 줄일 수 있는지에..","['환경오염', '분리수거', '틴틴', '쓰레기들', '영등포구', '서울', '독자들', '실천가능', '환경정보들', '김종미', '자원절약', '기사내용', '여의도동', '기사', '환경', '구체', '자원', '기업', '우유', '쓰레기', '경제', '구체적', '방법', '관심', '가능', '방안', '독자', '아이디어', '실천', '제시', '반영', '언론', '신문', '이벤트', '지면', '부족', '상황', '방지', '일상', '희석', '봉지', '언급', '할애']",1
"한.미 주둔군 지위협정(SOFA) 개정협상이 28일 타결됨에 따라 형사재판권을 비롯해 그간 양국간 쟁점이 돼온 사항 가운데 일부 내용에 상당한 개선될 전망이다.
 
 이번 개정협상을 통해 달라진 내용은 다음과 같다.
 
 ◇ 형사재판 관할권=미군 피의자 신병인도 시기와 관련, 현행 협정은 확정판결 후 신병을 인도하게 돼 있으나 앞으로는 살인.강간..","['미군', '그간', '한국인', '환경조항', '특별양해각서', '피의자', '근로자', '군사상', '노동법', '개정협상', 'sofa', '독일', '주둔군', '폭행치사', '음주운전', '진일보', '냉각기간', '합동위원회', '이철희', '현실가능', '쟁의돌입', '마약거래', '對物', '공동선언', '교통사고', '위원회', '주한미군부대', '독점적', '노무자', '세부절차']",0
"겨울 들어 최고 한파 기록
전북일보로 읽는
30년전 그때
겨울철의 매서운 한파가 서민들에게 ?꼭? 고비이자 애환이었던 것은 예나 지금이나 마찬가지였다.1970년12월29일자 본보는‘몰아친 한판.올들어 최고 영하 10도’라는 제목의 날씨기사를 사회면 톱기사로 실었다.신문은“크리스마스 이브부터 쌀쌀해진 날씨는 제야를 사흘앞둔 28일 아침 전주지방 최저 영..","['측후소', '환경오염', '환경오염문제', '온난화', '남동족', '고기압', '확량', '밀리바', '우리나라', '톱기사', '야가', '1천', '사회면', '몽고지방', '몽고', '전주', '이브', '영하9도', '전주측후소', '서민들', '날씨기사', '전북일보', '겨울철', '수은주', '취위', '10도', '날씨', '한파', '최고', '영하', '지방', '최저', '기록', '겨울', '온난', '지구', '요즘', '애환', '얼음', '고비', '일자', '신문', '전역']",1
"한.미 주둔군지위협정(SOFA) 개정협상이 5년여만에 마침내 타결됐다. 형사재판권, 환경, 노무, 검역, 시설.구역, 민사소송절차 등 광범위한 분야에 걸쳐 타결된 내용은 외형상 미.일, 미.독 협정에 비견될 만하다. 국민적 여망과 한.미 양국 정상의 타결의지 등이 모아진 결과로 상당한 의미를 갖는 것으로 평가한다.무엇보다 그동안 한.미간에 핵심 쟁점이 ..","['미군', '변호사', 'sofa', '흉악범', '한국인', '민사소송절차', '환경조항', '한강', '독극물', '책임자', '구속력', '관심사', '피의자', '노동자들', '재협상', '일본', '미비점', '특별양해각서', '상호방위조약', '독일']",0
한.미 주둔군지위협정(SOFA)이 우여곡절 끝에 28일 타결됐다. 1995년 11월 미군의 충무로 지하철역 난동사건으로 협상이 재개된 지 5년만의 일이다.이번 협상타결은 한.미 양국이 한발짝씩 양보한 결과다. 무엇보다 클린턴 대통령 임기 내에 타결됨으로써 부시 행정부 출범을 앞두고 새로운 한.미 동맹관계 조성의 입지가 마련된 것으로 평가된다. 시혜적 성..,"['미군', 'sofa', '미국', '수석대표', '환경조항', '한국', '동맹관계', '피의자', '구속력', '스미스', '특별양해각서', '미국측', '송민순', '환경오염', '미군측', '동반자관계', '국방부', '존중의무', '교통사고', '공공안전', '강진구']",0
"*'가지 않은 길'로 갔더라면 내 삶은?●패밀리 맨
'단풍 든 숲 속에 두 갈래 길이 있었지요/ 한 몸으로 두 길을 다 가볼 수 없어/ 나는 서운한 마음으로 오래 서서/ 잣나무 숲 속으로 접어든 한 길을/ 끝간 데까지 바라보았지요 '
미국의 계관시인 로버트 리 프로스트(1876 1963)의 시 '가지 않은 길'의 첫 구절이다. 30일 개봉되는 '패밀리 ..","['케이트', '매트릭스', '화성', '탐사대', '캐리', '로버트', '잣나무', '에이미', '프로스트', '미국', '박스오피스', '찰리', '식료품', '호프만', '니콜라스', '배장수', '레오니', '안토니', '케이지', '티아', '사람들', '버드와이저', '영수증', '폐기처분', '옛사랑', '성룡', '경제적', '흥행수입', '문전박대']",0
"제주시는 28일 환경오염물질을 불법 배출한 사업장을 무더기 적발하고 일부 사업장은 검찰에 고발조치하는 등 환경사범 척결에 강력 대응하고 있다.
시는 이달 1일부터 환경오염물질 배출사업장을 대상으로 단속을 벌여 허가받지 않고 모래세척시설을 설치해 운영한 H산업 등 무신고 폐수배출시설 3개소를 적발하고 사용중지처분과 함께 사법당국에 고발했다.
이번에 적발된..","['사업장', '세차시설', '환경오염', '고발조치', '모래세척시설', '6개소', '사용중', '폐기물', '조치이행명령', '사법당국', '소음배출시설', '제주시', '배출방지시설', '사용중지처분', 'g세차장', 'h산업', 'j사업장', 's관광', '배출', '시설', '적발', '처리', '사용', '처분', '조업', '척결', '조치', '신고', '고발', '무더기', '이달', '설치', '세차', '물질', '오염', '상사']",1
"한 미 양국이 28일 가조인한 주한미군 지위협정(SOFA)의 환경 관련 조항들에 대해 국내 환경단체들은 실효성이 떨어진다는 반응을 보였다.
녹색연합은 성명을 통해 ""SOFA 합의 의사록과 양해 각서 어느 구석에도 미군측의 환경관련 범죄행위자 처벌이나 원상복구 의무 등의 명시 조항을 발견할 수 없다""며 ""관련 조항이 신설되기는 했지만 결국 국민을 기만하는..","['미군', 'sofa', '가조인', '환경오염', '사탕발림', '녹색연합', '행위자', '실효성', '미군측', '환경운동연합', '의사록', '조항들', '한마디', '환경', '조항', '의무', '외부', '개악', '비판', '개정', '합의', '처벌', '단체', '기만', '국민', '반응', '실효', '각서', '결국', '구석', '비난', '일례', '정부']",1
(서울=연합) 한.미 주둔군지위협정(SOFA) 환경조항 및 특별양해각서의 이행을 위한 세부절차에 관한 논의가 내년 1월 말 개최될 예정인 SOFA 합동위원회 산하 환경분과위원회 회의에서 본격 시작된다.환경부는 SOFA 환경조항이 신설된 만큼 이를 뒷받침할 세부절차에 관한 논의가 곧바로 이어져야 한다면서 내년도 첫 회의부터 미측과 협상을 벌여나갈 계획이라..,"['환경부', '미군', 'sofa', '특별양해각서', '위원회', '미측', '환경조항', '환경오염', '세부절차', '주둔군', '영향력', '주둔군지위협정', '만큼', '뒷받침', '세부사항', '방안들', '개괄적', '협상방향', '통보절차등', '서울', '관계자', '내년도', '논의', '회의', '절차', '이행', '환경', '내년', '예정', '협상', '통보', '방안', '산하', '조항', '계획', '각서']",1
한.미 주둔군지위협정(SOFA) 환경조항 및 특별양해각서의 이행을 위한 세부절차에 관한 논의가 내년 1월 말 개최될 예정인 SOFA 합동위원회 산하 환경분과위원회 회의에서 본격 시작된다.환경부는 SOFA 환경조항이 신설된 만큼 이를 뒷받침할 세부절차에 관한 논의가곧바로 이어져야 한다면서 내년도 첫 회의부터 미측과 협상을 벌여나갈 계획이라고29일 밝혔다...,"['환경부', '미군', 'sofa', '특별양해각서', '세부절차', '위원회', '미측', '환경조항', '환경오염', '영향력', '주둔군', '만큼', '세부사항', '방안들', '해당지방자치단체', '협상방향', '개괄적', '뒷받침', '통보절차등', '주둔군지위협정', '내년도', '논의가', '관계자', '회의', '절차', '논의', '이행', '환경', '내년', '예정', '계획', '협상', '방안', '통보', '산하', '조항']",1
"= 한방약젱에 '게르마늄산' 등 혼합 =<김백남>난치성 질환인피피부염의 증상을 개선할 수 있는 새로운 한방 치료법이 선보였다.뉴코아한의원 양성완 원장은 게르마늄_맥반석산과 생지황 황금 치자 황 백 등의 추출물질, 알로에 등을 혼합한 아토피 피부염 치료물질을 먹는 약과 바르는 외용제, 먹욕제품으로 개발했다.
이 치료제는 유해물질 및 중금속 분해작용이 뛰어..","['피부염', '환경오염', '과산화지질', '중금속', '치료방법', '맥반석산', '뉴코아한의원', '양성완', '외용제', '수면부족', '치료제', '질환인피피부염', '먹욕', '면역기능', '난치성', '유해물질', '보습능력', '활성산소', '추출물질', '허증', '먹욕제품', '산화물', '생지황', '해독탕', '아토피피부염', '김백남', '알데하이드기', '인피', '약젱', '게르마늄산', '한방약젱', '한방약재', '흡착능력', '목욕법', '내복약', '혈열', '방연고', '가미보증익기탕', '치료법']",1
"금년초 모유(母乳)에서 암을 유발하는 내분비계 장애물질인 다이옥신이 검출되었다는 보도가 있었다. 그런가 하면, 아기 장난감에서도 그런 부류의 추정물질이 검출되었다는 뉴스가 잇따르고 있다. 흔히 환경호르몬이라고 알려진 이들 물질은 우리의 식탁을 비롯해서 물공기 등 도처에 널려 있는 형편이고, 오늘날의 기기분석법은 놀랍게 발전돼서 수백억분의 하나 정도의 극..","['환경호르몬', '화학물질', '오염물질', '내분비계', '미국', '일본', '자연계', '내분비', '중장기연구사업계획', '일상생활', '잔류실태', '비스', '문제해결', '삼위일체', '생물체', '국가중', '분석법', '경작지', '1위', '생물학', '장난감', '면역체계', '폐기물', '淨化', '수질오염', '광범위']",1
"오랜 산고 끝에 한미주둔군지위협정(SOFA) 개정협상이 28일 타결됐다. 형사재판권, 환경, 노무, 검역. 시설 구역 등 광범위한 분야에 걸쳐 타결된 내용은 다소 미흡하지만 나름대로 성과를 거둔 것으로 평가된다. 1967년 협정이 발효되어 91년 1차 개정이 이루어진 뒤 9년만의 일이다.그 동안 SOFA는 일방적으로 미국 측 이익만 보장하고 있어 한미간..","['미군', 'sofa', '미국', '학생들', '한미', '피의자', '부실사학', '손해배상', '등록금', '광주', '환경오염', '설립자', '광주지법', '한려대학교', '불법행위', '주한미군', '교육부', '관심사', '학교법']",1
"한 미 양국이 28일 합의한 한-미 주둔군지위협정(SOFA)의 개정안 이 미군기지 임대기한 및 임대료, 환경오염 원상회복 문제 등에서는 전혀 진전이 없어 그동안의 쟁점 개 선에는 크게 미흡하다는 평가다. 이와 함께 미군범죄 신병인도 시 기를 기소시점으로 앞당겼지만 신 병인도 대상범죄를 12개로 제한한 것은 범죄유형에 관계없이 무조건 기소와 동시에 신병 ..","['미군', 'sofa', '환경오염', '원상회복', '미군부', '환경오', '사탕발림', '매향리', '학산', '인천', '독극물', '한강', '범죄행', '용두사미', '용두사미격', '병인', '협상결과', '대상범죄', '실효성', '캠프워커']",1
서기 2025년 최첨단 미래사회가 배경인 SF물. 발 킬머가 화성탐사를 떠난 주인공으로 등장한다.더 이상 지구가 인류에게 낙원이 아닌 시절이 도래한다. 자원은 고갈되고 공해와환경오염이 심각해져 이제 인류는 다른 행성으로의 이주를 꿈꾼다.화성 식민지화 프로젝트에 착수한 국제연합은 최정예 과학자들을 화성으로 보낸다. 조종사겸 지휘관인 케이트 바우만(캐리 앤..,"['화성', '킬머', '갤러거', '지휘관', '케이트', '우주여행', '액션장면', '박진감', '관념적', '기상이변', '탐사대원들', '무게중심', '탐사대원', '모스', '마스1호', '국제연합', '캐리', '셔틀은화성', '고립감', '오락영화', '탐사선', 'sf', '마스', '생명체들', '바우만', '환경오염', '인간들', '대원들', '대원', '식민지', '과학자', '생명체', '화성탐사', 'sf영화', '새영화', '조종사', '등장', '본선']",0
